period,aid,cid,fin_period,status,coll_status,due_installments,paid_installments,pay_days
202412,ins202412270001,0000000481,202412,1,1,0,0,0
202412,ins202412270002,0000000482,202412,1,1,0,0,0
202412,ins202412280001,0000000483,202412,1,1,0,0,0
202412,ins202412280002,0000000484,202412,1,1,0,0,0
202412,ins202412290001,0000000485,202412,1,1,0,0,0
202412,ins202412290002,0000000486,202412,1,1,0,0,0
202412,ins202412300001,0000000487,202412,1,1,0,0,0
202412,ins202412300002,0000000488,202412,1,1,0,0,0
202412,ins202412310001,0000000489,202412,1,1,0,0,0
202412,ins202412310002,0000000490,202412,1,1,0,0,0
202501,ins202410160002,0000000338,202410,1,1,0,3,-2
202501,ins202410010002,0000000308,202410,1,1,0,3,0
202501,ins202409030002,0000000252,202409,1,1,0,4,-8
202501,ins202411170002,0000000402,202411,1,1,0,2,-1
202501,ins202411210001,0000000409,202411,1,1,0,2,-1
202501,ins202412290002,0000000486,202412,1,1,0,1,0
202501,ins202408310001,0000000245,202408,1,1,0,5,-5
202501,ins202405220002,0000000044,202405,1,1,0,8,0
202501,ins202408180002,0000000220,202408,1,1,0,5,-1
202501,ins202406260002,0000000114,202406,1,1,0,7,-1
202501,ins202411290001,0000000425,202411,1,1,0,2,-4
202501,ins202409010002,0000000248,202409,1,1,0,4,-2
202501,ins202410110001,0000000327,202410,1,1,0,3,-1
202501,ins202410260001,0000000357,202410,1,1,0,3,-4
202501,ins202412260002,0000000480,202412,1,1,0,1,-1
202501,ins202411290002,0000000426,202411,1,1,0,2,-6
202501,ins202411030001,0000000373,202411,1,1,0,2,-4
202501,ins202409200002,0000000286,202409,1,1,0,4,-4
202501,ins202408070001,0000000197,202408,1,1,0,5,-2
202501,ins202411280002,0000000424,202411,1,1,0,2,-1
202501,ins202411190001,0000000405,202411,1,1,0,2,-3
202501,ins202407230001,0000000167,202407,1,1,0,6,-3
202501,ins202411100001,0000000387,202411,1,1,0,2,0
202501,ins202408290001,0000000241,202408,1,1,0,5,0
202501,ins202409180001,0000000281,202409,1,1,0,4,-2
202501,ins202410160001,0000000337,202410,1,1,0,3,-2
202501,ins202412270002,0000000482,202412,1,1,0,1,-1
202501,ins202411080002,0000000384,202411,1,1,0,2,-4
202501,ins202412280002,0000000484,202412,1,1,0,1,-2
202501,ins202412240002,0000000476,202412,1,1,0,1,-1
202501,ins202407250001,0000000171,202407,1,1,0,6,-1
202501,ins202409270002,0000000300,202409,1,1,0,4,-6
202501,ins202412100002,0000000448,202412,1,1,0,1,-2
202501,ins202406080001,0000000077,202406,1,1,0,7,-2
202501,ins202409290001,0000000303,202409,1,1,0,4,-2
202501,ins202407310001,0000000183,202407,1,1,0,6,-1
202501,ins202406240001,0000000109,202406,1,1,0,7,-1
202501,ins202407300001,0000000181,202407,1,7,0,6,-3
202501,ins202405160002,0000000032,202405,1,7,0,8,-1
202501,ins202410220001,0000000349,202410,1,1,0,3,-5
202501,ins202410200001,0000000345,202410,1,1,0,3,0
202501,ins202407100001,0000000141,202407,1,1,0,6,-2
202501,ins202406110002,0000000084,202406,1,1,0,7,-6
202501,ins202411300002,0000000428,202411,1,1,0,2,0
202501,ins202410100002,0000000326,202410,1,1,0,3,0
202501,ins202410120002,0000000330,202410,1,1,0,3,-1
202501,ins202405030001,0000000005,202405,1,7,0,8,-6
202501,ins202409120002,0000000270,202409,1,1,0,4,-4
202501,ins202411020001,0000000371,202411,1,1,0,2,-3
202501,ins202412080002,0000000444,202412,1,1,0,1,0
202501,ins202407050002,0000000132,202407,1,1,0,6,-7
202501,ins202407160002,0000000154,202407,1,1,0,6,-2
202501,ins202412300001,0000000487,202412,1,1,0,1,0
202501,ins202412120002,0000000452,202412,1,1,0,1,-6
202501,ins202410170002,0000000340,202410,1,1,0,3,-1
202501,ins202409050002,0000000256,202409,1,1,0,4,-2
202501,ins202411040001,0000000375,202411,1,1,0,2,-4
202501,ins202407210002,0000000164,202407,1,1,0,6,-4
202501,ins202405040002,0000000008,202405,1,1,0,8,-4
202501,ins202407210001,0000000163,202407,1,1,0,6,-1
202501,ins202410020001,0000000309,202410,1,1,0,3,-4
202501,ins202410190002,0000000344,202410,1,1,0,3,-1
202501,ins202409190001,0000000283,202409,1,1,0,4,-3
202501,ins202405030002,0000000006,202405,1,1,0,8,-2
202501,ins202410050002,0000000316,202410,1,1,0,3,-2
202501,ins202410280001,0000000361,202410,1,1,0,3,-6
202501,ins202409200001,0000000285,202409,1,1,0,4,0
202501,ins202409100001,0000000265,202409,1,1,0,4,-1
202501,ins202410080002,0000000322,202410,1,1,0,3,0
202501,ins202408090002,0000000202,202408,1,1,0,5,-2
202501,ins202412180001,0000000463,202412,1,1,0,1,0
202501,ins202407040001,0000000129,202407,1,1,0,6,-7
202501,ins202412190002,0000000466,202412,1,1,0,1,-1
202501,ins202408120001,0000000207,202408,1,1,0,5,-3
202501,ins202412220001,0000000471,202412,1,1,0,1,-1
202501,ins202408150001,0000000213,202408,1,1,0,5,-1
202501,ins202409290002,0000000304,202409,1,1,0,4,-1
202501,ins202412040001,0000000435,202412,1,1,0,1,-2
202501,ins202410130002,0000000332,202410,1,1,0,3,0
202501,ins202410120001,0000000329,202410,1,1,0,3,-4
202501,ins202410200002,0000000346,202410,1,1,0,3,-5
202501,ins202406080002,0000000078,202406,1,1,0,7,-2
202501,ins202411200001,0000000407,202411,1,1,0,2,-2
202501,ins202412150002,0000000458,202412,1,1,0,1,-3
202501,ins202412030001,0000000433,202412,1,1,0,1,-1
202501,ins202412210002,0000000470,202412,1,1,0,1,-5
202501,ins202407150001,0000000151,202407,1,1,0,6,-2
202501,ins202411120002,0000000392,202411,1,1,0,2,-4
202501,ins202409080001,0000000261,202409,1,7,0,4,-2
202501,ins202411110001,0000000389,202411,1,1,0,2,-10
202501,ins202411180001,0000000403,202411,1,1,0,2,-2
202501,ins202406140001,0000000089,202406,1,1,0,7,-4
202501,ins202410220002,0000000350,202410,1,1,0,3,-2
202501,ins202411190002,0000000406,202411,1,1,0,2,0
202501,ins202409250001,0000000295,202409,1,1,0,4,-5
202501,ins202408250002,0000000234,202408,1,1,0,5,-5
202501,ins202412010002,0000000430,202412,1,1,0,1,0
202501,ins202410310002,0000000368,202410,1,1,0,3,-5
202501,ins202407310002,0000000184,202407,1,1,0,6,-1
202501,ins202412020002,0000000432,202412,1,1,0,1,-2
202501,ins202407110002,0000000144,202407,1,1,0,6,-3
202501,ins202410150002,0000000336,202410,1,1,0,3,-1
202501,ins202406090001,0000000079,202406,1,1,0,7,0
202501,ins202411240001,0000000415,202411,1,1,0,2,-2
202501,ins202411100002,0000000388,202411,1,1,0,2,-2
202501,ins202412140001,0000000455,202412,1,1,0,1,0
202501,ins202410010001,0000000307,202410,1,1,0,3,0
202501,ins202411150002,0000000398,202411,1,1,0,2,-4
202501,ins202407240001,0000000169,202407,1,1,0,6,-3
202501,ins202410300001,0000000365,202410,1,7,0,3,-2
202501,ins202408270001,0000000237,202408,1,1,0,5,-4
202501,ins202412160001,0000000459,202412,1,1,0,1,-1
202501,ins202412310001,0000000489,202412,1,1,0,1,-2
202501,ins202406090002,0000000080,202406,1,1,0,7,-2
202501,ins202412090002,0000000446,202412,1,1,0,1,-1
202501,ins202410270002,0000000360,202410,1,1,0,3,-1
202501,ins202411180002,0000000404,202411,1,1,0,2,-1
202501,ins202412240001,0000000475,202412,1,1,0,1,-2
202501,ins202411220002,0000000412,202411,1,1,0,2,-3
202501,ins202405310001,0000000061,202405,1,1,0,8,-3
202501,ins202406040001,0000000069,202406,1,1,0,7,-2
202501,ins202410240002,0000000354,202410,1,1,0,3,0
202501,ins202410070001,0000000319,202410,1,1,0,3,0
202501,ins202411240002,0000000416,202411,1,1,0,2,-2
202501,ins202408250001,0000000233,202408,1,1,0,5,-5
202501,ins202408130002,0000000210,202408,1,7,0,5,-1
202501,ins202410070002,0000000320,202410,1,1,0,3,-1
202501,ins202410300002,0000000366,202410,1,7,0,3,-1
202501,ins202405060001,0000000011,202405,1,1,0,8,0
202501,ins202411020002,0000000372,202411,1,1,0,2,-1
202501,ins202409030001,0000000251,202409,1,1,0,4,-1
202501,ins202409260001,0000000297,202409,1,1,0,4,-1
202501,ins202412300002,0000000488,202412,1,1,0,1,-3
202501,ins202407070001,0000000135,202407,1,1,0,6,-1
202501,ins202411040002,0000000376,202411,1,1,0,2,-2
202501,ins202407300002,0000000182,202407,1,7,0,6,-1
202501,ins202411070001,0000000381,202411,1,1,0,2,-3
202501,ins202411200002,0000000408,202411,1,1,0,2,-1
202501,ins202412210001,0000000469,202412,1,1,0,1,-1
202501,ins202409300002,0000000306,202409,1,1,0,4,-4
202501,ins202411230001,0000000413,202411,1,1,0,2,-8
202501,ins202412170001,0000000461,202412,1,1,0,1,-3
202501,ins202412190001,0000000465,202412,1,1,0,1,-3
202501,ins202406130001,0000000087,202406,1,1,0,7,-7
202501,ins202412100001,0000000447,202412,1,1,0,1,-2
202501,ins202412030002,0000000434,202412,1,1,0,1,-8
202501,ins202412130002,0000000454,202412,1,1,0,1,-2
202501,ins202411090001,0000000385,202411,1,1,0,2,-1
202501,ins202411050001,0000000377,202411,1,1,0,2,-1
202501,ins202412200002,0000000468,202412,1,1,0,1,-4
202501,ins202408300001,0000000243,202408,1,7,0,5,0
202501,ins202412230002,0000000474,202412,1,1,0,1,-3
202501,ins202410260002,0000000358,202410,1,1,0,3,0
202501,ins202407150002,0000000152,202407,1,7,0,6,-3
202501,ins202408010002,0000000186,202408,1,1,0,5,0
202501,ins202411030002,0000000374,202411,1,1,0,2,-1
202501,ins202410100001,0000000325,202410,1,1,0,3,-1
202501,ins202405120002,0000000024,202405,1,7,0,8,-6
202501,ins202410280002,0000000362,202410,1,1,0,3,-4
202501,ins202412150001,0000000457,202412,1,1,0,1,-2
202501,ins202408140001,0000000211,202408,1,1,0,5,-2
202501,ins202409170001,0000000279,202409,1,1,0,4,-2
202501,ins202408080001,0000000199,202408,1,1,0,5,-3
202501,ins202409160001,0000000277,202409,1,1,0,4,-2
202501,ins202411080001,0000000383,202411,1,1,0,2,-2
202501,ins202409230001,0000000291,202409,1,1,0,4,-2
202501,ins202411300001,0000000427,202411,1,1,0,2,-3
202501,ins202409190002,0000000284,202409,1,1,0,4,-4
202501,ins202410060001,0000000317,202410,1,7,0,3,-2
202501,ins202411160002,0000000400,202411,1,1,0,2,0
202501,ins202411130001,0000000393,202411,1,1,0,2,-9
202501,ins202412010001,0000000429,202412,1,1,0,1,-1
202501,ins202406190001,0000000099,202406,1,1,0,7,0
202501,ins202409060002,0000000258,202409,1,1,0,4,-1
202501,ins202409150002,0000000276,202409,1,1,0,4,0
202501,ins202410040002,0000000314,202410,1,7,0,3,-4
202501,ins202408160001,0000000215,202408,1,1,0,5,-3
202501,ins202409150001,0000000275,202409,1,1,0,4,0
202501,ins202412290001,0000000485,202412,1,1,0,1,-5
202501,ins202407240002,0000000170,202407,1,1,0,6,0
202501,ins202412120001,0000000451,202412,1,1,0,1,-1
202501,ins202412080001,0000000443,202412,1,1,0,1,-6
202501,ins202409300001,0000000305,202409,1,1,0,4,0
202501,ins202406120002,0000000086,202406,1,1,0,7,-5
202501,ins202410030001,0000000311,202410,1,1,0,3,-1
202501,ins202412200001,0000000467,202412,1,1,0,1,-1
202501,ins202405160001,0000000031,202405,1,1,0,8,-7
202501,ins202408030002,0000000190,202408,1,1,0,5,-6
202501,ins202410290001,0000000363,202410,1,1,0,3,0
202501,ins202406070002,0000000076,202406,1,7,0,7,-5
202501,ins202410110002,0000000328,202410,1,1,0,3,0
202501,ins202408220001,0000000227,202408,1,1,0,5,-2
202501,ins202407290002,0000000180,202407,1,1,0,6,-4
202501,ins202411090002,0000000386,202411,1,1,0,2,-6
202501,ins202409130001,0000000271,202409,1,1,0,4,-2
202501,ins202406120001,0000000085,202406,1,1,0,7,-4
202501,ins202405070002,0000000014,202405,1,1,0,8,-2
202501,ins202408200002,0000000224,202408,1,7,0,5,-2
202501,ins202411220001,0000000411,202411,1,1,0,2,-2
202501,ins202412180002,0000000464,202412,1,1,0,1,-3
202501,ins202408210001,0000000225,202408,1,7,0,5,-3
202501,ins202408200001,0000000223,202408,1,1,0,5,0
202501,ins202406200001,0000000101,202406,1,1,0,7,0
202501,ins202409130002,0000000272,202409,1,1,0,4,-3
202501,ins202408240001,0000000231,202408,1,1,0,5,-1
202501,ins202405110002,0000000022,202405,1,1,0,8,-4
202501,ins202412060002,0000000440,202412,1,1,0,1,0
202501,ins202408170001,0000000217,202408,1,7,0,5,-5
202501,ins202412260001,0000000479,202412,1,1,0,1,-5
202501,ins202409110001,0000000267,202409,1,1,0,4,-2
202501,ins202409070002,0000000260,202409,1,1,0,4,0
202501,ins202410290002,0000000364,202410,1,1,0,3,-2
202501,ins202408010001,0000000185,202408,1,1,0,5,-7
202501,ins202406060001,0000000073,202406,1,1,0,7,0
202501,ins202412230001,0000000473,202412,1,1,0,1,-1
202501,ins202410140001,0000000333,202410,1,1,0,3,-2
202501,ins202412090001,0000000445,202412,1,1,0,1,-3
202501,ins202411010002,0000000370,202411,1,1,0,2,-3
202501,ins202412110002,0000000450,202412,1,1,0,1,-1
202501,ins202408190002,0000000222,202408,1,1,0,5,0
202501,ins202406190002,0000000100,202406,1,1,0,7,-3
202501,ins202411170001,0000000401,202411,1,1,0,2,-2
202501,ins202407050001,0000000131,202407,1,1,0,6,-1
202501,ins202405190002,0000000038,202405,1,7,0,8,-8
202501,ins202409140001,0000000273,202409,1,1,0,4,-7
202501,ins202411260002,0000000420,202411,1,1,0,2,-3
202501,ins202412040002,0000000436,202412,1,1,0,1,-7
202501,ins202410310001,0000000367,202410,1,1,0,3,-8
202501,ins202411010001,0000000369,202411,1,1,0,2,0
202501,ins202410040001,0000000313,202410,1,1,0,3,-3
202501,ins202407190001,0000000159,202407,1,1,0,6,0
202501,ins202407120002,0000000146,202407,1,7,0,6,-1
202501,ins202409110002,0000000268,202409,1,1,0,4,-4
202501,ins202408030001,0000000189,202408,1,1,0,5,-3
202501,ins202411110002,0000000390,202411,1,1,0,2,-2
202501,ins202406010002,0000000064,202406,1,1,0,7,-6
202501,ins202410210001,0000000347,202410,1,1,0,3,-4
202501,ins202410230001,0000000351,202410,1,1,0,3,0
202501,ins202409220001,0000000289,202409,1,1,0,4,-5
202501,ins202412130001,0000000453,202412,1,1,0,1,-5
202501,ins202406260001,0000000113,202406,1,1,0,7,-2
202501,ins202412050001,0000000437,202412,1,1,0,1,0
202501,ins202412250002,0000000478,202412,1,1,0,1,-2
202501,ins202405170001,0000000033,202405,1,1,0,8,0
202501,ins202406140002,0000000090,202406,1,1,0,7,-4
202501,ins202409210002,0000000288,202409,1,1,0,4,-2
202501,ins202412220002,0000000472,202412,1,1,0,1,-7
202501,ins202411120001,0000000391,202411,1,1,0,2,-4
202501,ins202410210002,0000000348,202410,1,1,0,3,-10
202501,ins202409240002,0000000294,202409,1,1,0,4,-3
202501,ins202407170002,0000000156,202407,1,1,0,6,-8
202501,ins202409270001,0000000299,202409,1,7,0,4,0
202501,ins202405310002,0000000062,202405,1,1,0,8,-2
202501,ins202408280002,0000000240,202408,1,7,0,5,0
202501,ins202406280001,0000000117,202406,1,7,0,7,-2
202501,ins202407010002,0000000124,202407,1,1,0,6,-6
202501,ins202410180001,0000000341,202410,1,7,0,3,-4
202501,ins202408040002,0000000192,202408,1,1,0,5,-4
202501,ins202405210001,0000000041,202405,1,1,0,8,-4
202501,ins202407180002,0000000158,202407,1,1,0,6,-1
202501,ins202409210001,0000000287,202409,1,1,0,4,0
202501,ins202409260002,0000000298,202409,1,1,0,4,0
202501,ins202410250002,0000000356,202410,1,1,0,3,-2
202501,ins202411140002,0000000396,202411,1,1,0,2,-1
202501,ins202409100002,0000000266,202409,1,7,0,4,-6
202501,ins202407120001,0000000145,202407,1,1,0,6,-3
202501,ins202412170002,0000000462,202412,1,1,0,1,-2
202501,ins202406020001,0000000065,202406,1,1,0,7,-2
202501,ins202410090001,0000000323,202410,1,1,0,3,-3
202501,ins202406150002,0000000092,202406,1,1,0,7,-2
202501,ins202410190001,0000000343,202410,1,1,0,3,-1
202501,ins202406170001,0000000095,202406,1,1,0,7,0
202501,ins202407230002,0000000168,202407,1,1,0,6,-2
202501,ins202407040002,0000000130,202407,1,7,0,6,-2
202501,ins202407020002,0000000126,202407,1,1,0,6,-2
202501,ins202405260002,0000000052,202405,1,7,0,8,-1
202501,ins202412070002,0000000442,202412,1,2,1,0,0
202501,ins202407030002,0000000128,202407,1,7,0,6,0
202501,ins202412250001,0000000477,202412,1,2,1,0,0
202501,ins202408160002,0000000216,202408,1,1,0,5,-4
202501,ins202411130002,0000000394,202411,1,1,0,2,-1
202501,ins202406290001,0000000119,202406,1,1,0,7,-3
202501,ins202408280001,0000000239,202408,1,1,0,5,-2
202501,ins202409280001,0000000301,202409,1,1,0,4,0
202501,ins202409060001,0000000257,202409,1,7,0,4,-3
202501,ins202408090001,0000000201,202408,1,1,0,5,-1
202501,ins202406220001,0000000105,202406,1,1,0,7,-1
202501,ins202411250001,0000000417,202411,1,1,0,2,-5
202501,ins202407160001,0000000153,202407,1,1,0,6,-1
202501,ins202405250002,0000000050,202405,1,7,0,8,-1
202501,ins202408100001,0000000203,202408,1,1,0,5,-3
202501,ins202405140002,0000000028,202405,1,2,1,7,0
202501,ins202412270001,0000000481,202412,1,2,1,0,0
202501,ins202407130002,0000000148,202407,1,2,1,5,0
202501,ins202410240001,0000000353,202410,1,2,1,2,0
202501,ins202410080001,0000000321,202410,1,2,1,2,0
202501,ins202408260001,0000000235,202408,1,2,1,4,0
202501,ins202410050001,0000000315,202410,1,2,1,2,0
202501,ins202409230002,0000000292,202409,1,2,1,3,0
202501,ins202409010001,0000000247,202409,1,2,1,3,0
202501,ins202408180001,0000000219,202408,1,2,1,4,0
202501,ins202408110002,0000000206,202408,1,2,1,4,0
202501,ins202405190001,0000000037,202405,1,2,1,7,0
202501,ins202409070001,0000000259,202409,1,2,1,3,0
202501,ins202406170002,0000000096,202406,1,2,1,6,0
202501,ins202411270001,0000000421,202411,1,2,1,1,0
202501,ins202409240001,0000000293,202409,1,2,1,3,0
202501,ins202405230002,0000000046,202405,1,2,1,7,0
202501,ins202406230001,0000000107,202406,1,2,1,6,0
202501,ins202409020002,0000000250,202409,1,2,1,3,0
202501,ins202412060001,0000000439,202412,1,2,1,0,0
202501,ins202412050002,0000000438,202412,1,2,1,0,0
202501,ins202408100002,0000000204,202408,1,2,1,4,0
202501,ins202406070001,0000000075,202406,1,2,1,6,0
202501,ins202407290001,0000000179,202407,1,2,1,5,0
202501,ins202412110001,0000000449,202412,1,2,1,0,0
202501,ins202408260002,0000000236,202408,1,2,1,4,0
202501,ins202409250002,0000000296,202409,1,2,1,3,0
202501,ins202411270002,0000000422,202411,1,2,1,1,0
202501,ins202406040002,0000000070,202406,1,2,1,6,0
202501,ins202405280002,0000000056,202405,1,2,1,7,0
202501,ins202411210002,0000000410,202411,1,2,1,1,0
202501,ins202412020001,0000000431,202412,1,2,1,0,0
202501,ins202412070001,0000000441,202412,1,2,1,0,0
202501,ins202406030001,0000000067,202406,1,2,1,6,0
202501,ins202412310002,0000000490,202412,1,2,1,0,0
202501,ins202411060002,0000000380,202411,1,2,1,1,0
202501,ins202405200002,0000000040,202405,1,2,1,7,0
202501,ins202410170001,0000000339,202410,1,2,1,2,0
202501,ins202408290002,0000000242,202408,1,2,1,4,0
202501,ins202407170001,0000000155,202407,1,2,1,5,0
202501,ins202408040001,0000000191,202408,1,2,1,4,0
202501,ins202412140002,0000000456,202412,1,2,1,0,0
202501,ins202405260001,0000000051,202405,1,2,1,7,0
202501,ins202405100001,0000000019,202405,1,2,1,7,0
202501,ins202405180002,0000000036,202405,1,2,1,7,0
202501,ins202411150001,0000000397,202411,1,2,1,1,0
202501,ins202405170002,0000000034,202405,1,2,1,7,0
202501,ins202412280001,0000000483,202412,1,2,1,0,0
202501,ins202406100001,0000000081,202406,1,2,1,6,0
202501,ins202408230002,0000000230,202408,1,2,1,4,0
202501,ins202412160002,0000000460,202412,1,2,1,0,0
202501,ins202410270001,0000000359,202410,1,2,1,2,0
202501,ins202409040001,0000000253,202409,1,7,0,4,-2
202501,ins202411060001,0000000379,202411,1,7,0,2,-5
202501,ins202408080002,0000000200,202408,1,7,0,5,-3
202501,ins202408110001,0000000205,202408,1,7,0,5,-1
202501,ins202405110001,0000000021,202405,1,7,0,8,-2
202501,ins202408070002,0000000198,202408,1,7,0,5,0
202501,ins202407070002,0000000136,202407,1,7,0,6,0
202501,ins202408240002,0000000232,202408,1,7,0,5,-6
202501,ins202406250002,0000000112,202406,1,7,0,7,-3
202501,ins202406050001,0000000071,202406,1,7,0,7,-1
202501,ins202406270001,0000000115,202406,1,7,0,7,-2
202501,ins202407080002,0000000138,202407,1,7,0,6,-3
202501,ins202409090002,0000000264,202409,1,7,0,4,-5
202501,ins202407010001,0000000123,202407,1,7,0,6,-1
202501,ins202408310002,0000000246,202408,1,7,0,5,0
202501,ins202405140001,0000000027,202405,1,7,0,8,-5
202501,ins202405130001,0000000025,202405,1,7,0,8,0
202501,ins202406100002,0000000082,202406,1,7,0,7,-1
202501,ins202405080002,0000000016,202405,1,7,0,8,-4
202501,ins202410020002,0000000310,202410,1,7,0,3,-3
202501,ins202408060001,0000000195,202408,1,7,0,5,-3
202501,ins202405100002,0000000020,202405,1,7,0,8,-8
202501,ins202408120002,0000000208,202408,1,7,0,5,-4
202501,ins202407220002,0000000166,202407,1,7,0,6,-2
202501,ins202410060002,0000000318,202410,1,7,0,3,-2
202501,ins202411140001,0000000395,202411,1,7,0,2,0
202501,ins202409160002,0000000278,202409,1,2,1,3,-5
202501,ins202407130001,0000000147,202407,1,2,1,5,-1
202501,ins202408230001,0000000229,202408,1,2,1,4,-6
202501,ins202405240002,0000000048,202405,1,2,1,7,-1
202501,ins202406050002,0000000072,202406,1,2,1,6,0
202501,ins202405010001,0000000001,202405,1,2,1,7,-4
202501,ins202408130001,0000000209,202408,1,2,1,4,0
202501,ins202410130001,0000000331,202410,1,2,1,2,-1
202501,ins202405290001,0000000057,202405,1,2,1,7,-6
202501,ins202406210001,0000000103,202406,1,2,1,6,0
202501,ins202410090002,0000000324,202410,1,2,1,2,0
202501,ins202407280002,0000000178,202407,1,2,1,5,-4
202501,ins202407060001,0000000133,202407,1,2,1,5,-1
202501,ins202406290002,0000000120,202406,1,2,1,6,-5
202501,ins202411250002,0000000418,202411,1,2,1,1,-3
202501,ins202410030002,0000000312,202410,1,2,1,2,-1
202501,ins202409220002,0000000290,202409,1,2,1,3,-1
202501,ins202409050001,0000000255,202409,1,2,1,3,0
202501,ins202408210002,0000000226,202408,1,2,1,4,-1
202501,ins202407280001,0000000177,202407,1,2,1,5,-6
202501,ins202408270002,0000000238,202408,1,2,1,4,-3
202501,ins202405300001,0000000059,202405,1,2,1,7,-1
202501,ins202408170002,0000000218,202408,1,2,1,4,-4
202501,ins202408060002,0000000196,202408,1,2,1,4,-1
202501,ins202406030002,0000000068,202406,1,2,1,6,-1
202501,ins202406300002,0000000122,202406,1,2,1,6,0
202501,ins202408050001,0000000193,202408,1,2,1,4,-1
202501,ins202411280001,0000000423,202411,1,2,1,1,-1
202501,ins202411260001,0000000419,202411,1,2,1,1,-5
202501,ins202406160002,0000000094,202406,1,2,1,6,-3
202501,ins202405050001,0000000009,202405,1,2,1,7,0
202501,ins202406200002,0000000102,202406,1,2,1,6,-2
202501,ins202408150002,0000000214,202408,1,2,1,4,-6
202501,ins202410150001,0000000335,202410,1,2,1,2,-1
202501,ins202410230002,0000000352,202410,1,2,1,2,0
202501,ins202405060002,0000000012,202405,1,2,1,7,-4
202501,ins202409140002,0000000274,202409,1,2,1,3,0
202501,ins202406210002,0000000104,202406,1,2,1,6,-4
202501,ins202407190002,0000000160,202407,1,2,1,5,-3
202501,ins202409180002,0000000282,202409,1,2,1,3,-1
202501,ins202405090002,0000000018,202405,1,2,1,7,-1
202501,ins202409080002,0000000262,202409,1,2,1,3,-2
202501,ins202408020002,0000000188,202408,1,2,1,4,-6
202501,ins202407140001,0000000149,202407,1,2,1,5,-2
202501,ins202405210002,0000000042,202405,1,2,1,7,-3
202501,ins202411160001,0000000399,202411,1,2,1,1,-4
202501,ins202405150001,0000000029,202405,1,2,1,7,0
202501,ins202406160001,0000000093,202406,1,2,1,6,-1
202501,ins202407110001,0000000143,202407,1,2,1,5,-5
202501,ins202407260002,0000000174,202407,1,2,1,5,-4
202501,ins202407060002,0000000134,202407,1,2,1,5,-1
202501,ins202405120001,0000000023,202405,1,2,1,7,-2
202501,ins202407270002,0000000176,202407,1,2,1,5,-1
202501,ins202409120001,0000000269,202409,1,2,1,3,-6
202501,ins202406250001,0000000111,202406,1,2,1,6,0
202501,ins202407090002,0000000140,202407,1,2,1,5,-1
202501,ins202405040001,0000000007,202405,1,2,1,7,-7
202501,ins202405090001,0000000017,202405,1,2,1,7,-4
202501,ins202405200001,0000000039,202405,1,2,1,7,0
202501,ins202406180002,0000000098,202406,1,2,1,6,-3
202501,ins202405240001,0000000047,202405,1,2,1,7,-2
202501,ins202409170002,0000000280,202409,1,2,1,3,0
202501,ins202406280002,0000000118,202406,1,2,1,6,-3
202501,ins202411230002,0000000414,202411,1,2,1,1,-3
202501,ins202408050002,0000000194,202408,1,2,2,3,0
202501,ins202409090001,0000000263,202409,1,2,2,2,0
202501,ins202410180002,0000000342,202410,1,2,2,1,0
202501,ins202408300002,0000000244,202408,1,2,2,3,0
202501,ins202410250001,0000000355,202410,1,2,2,1,0
202501,ins202407260001,0000000173,202407,1,2,2,4,0
202501,ins202411070002,0000000382,202411,1,2,2,0,0
202501,ins202407080001,0000000137,202407,1,2,2,4,0
202501,ins202405300002,0000000060,202405,1,2,2,6,0
202501,ins202406130002,0000000088,202406,1,2,2,5,0
202501,ins202407180001,0000000157,202407,1,2,2,4,0
202501,ins202408190001,0000000221,202408,1,2,2,3,0
202501,ins202411050002,0000000378,202411,1,2,2,0,0
202501,ins202405280001,0000000055,202405,1,2,2,6,0
202501,ins202407020001,0000000125,202407,1,2,2,4,0
202501,ins202406230002,0000000108,202406,1,2,2,5,0
202501,ins202406180001,0000000097,202406,1,2,1,6,5
202501,ins202410140002,0000000334,202410,1,2,1,2,-6
202501,ins202405180001,0000000035,202405,1,2,1,7,0
202501,ins202408140002,0000000212,202408,1,2,1,4,-1
202501,ins202407220001,0000000165,202407,1,2,2,4,-4
202501,ins202406270002,0000000116,202406,1,2,2,5,0
202501,ins202408220002,0000000228,202408,1,2,2,3,2
202501,ins202407100002,0000000142,202407,1,2,3,3,0
202501,ins202406240002,0000000110,202406,1,2,3,4,0
202501,ins202406300001,0000000121,202406,1,2,3,4,0
202501,ins202407200001,0000000161,202407,1,2,3,3,0
202501,ins202408020001,0000000187,202408,1,2,3,2,0
202501,ins202406150001,0000000091,202406,1,2,3,4,0
202501,ins202407250002,0000000172,202407,1,2,3,3,0
202501,ins202409280002,0000000302,202409,1,2,3,1,0
202501,ins202407200002,0000000162,202407,1,2,3,3,0
202501,ins202409040002,0000000254,202409,1,2,3,1,0
202501,ins202407140002,0000000150,202407,1,2,3,3,1
202501,ins202407090001,0000000139,202407,1,3,4,2,0
202501,ins202407270001,0000000175,202407,1,3,4,2,0
202501,ins202405050002,0000000010,202405,1,3,4,4,0
202501,ins202405020002,0000000004,202405,1,3,4,4,0
202501,ins202405070001,0000000013,202405,1,3,4,4,0
202501,ins202407030001,0000000127,202407,1,3,4,2,0
202501,ins202406110001,0000000083,202406,1,3,4,3,0
202501,ins202409020001,0000000249,202409,1,3,4,0,0
202501,ins202406220002,0000000106,202406,1,3,4,3,-5
202501,ins202406020002,0000000066,202406,1,4,5,2,0
